relatedNote-id	Species-Zoonoses_jpn	Species-ZoonosesCategory_jpn	Category_jpn	Note_jpn	Species-Zoonoses_eng	Species-ZoonosesCategory_eng	Category_eng	Note	NoteTextAE-span	PubMed-id	Registered	LastUpdated
relatedNote-id_1560	ハボシカ属の1種	カ（科）	その他	節足動物ベクター試料の研究をしないことには対策へのヒントは見つからないが、採取者/研究者の感染予防対策だけでなく、可能な限りの機械化/自動化（採取や輸送にも万全を期す）、採取場の環境保全/汚染防止や、試料の持ち出しによる外部への汚染がないよう細心の注意が必要となる。救おうとして行ったはずの研究が、アウトブレイクのきっかけにならないような技術開発や、遵守項目、世界規模での普及が必要だ。	Culiseta longiareolata	Culicidae	Others	Comprehensive screenings of various arthropod vectors such as mosquitoes from different hosts or places are needed and important but there are also many cautions; suitable PPEs for samplers and researchers, automation as possible at sampling (and remember the case of Reston ebolavirus, had sent for first research sample easily but of course, nobody with malice at that time), environmental preservation and preventing of pollution at sampling areas, and foreclose secondary pollution for taking sample out. We have just researched for preventing zoonoses and kept developments of new technologies for avoiding any zoonotic outbreaks, making safe protocols and sharing in the globe and doing strict compliance provided above. Please never ever open Pandora's box and as One Health.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1130-1281	33925487	2021-10-13	
relatedNote-id_1561	人獣共通感染症		不足情報	節足動物ベクター試料中のウイルス、細菌、真菌等含有病原体の感染力があるのか、ないのか。何が含まれているのか分からない状態のものは、どのようなセイフティーレベルで取り扱うべきなのか？	Zoonoses		Need further information	Is there any harmful infectivity of zoonotic pathogens like viruses, bacteria, and fungi included in arthropod vectors such as mosquitoes or not? How and with which biosafety level should we handle those samples including unknowns?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1130-1281	33925487	2021-10-13	
relatedNote-id_1562	人獣共通感染症		その他	小さく、気付きにくい節足動物ベクターが人獣共通感染症病原体を有している場合、多くの動物にとって直接危険です。どうか気をつけて研究をしてください。	Zoonoses		Others	When arthropod vectors, such as mosquitoes, harbored zoonotic pathogens are directly harmful for most animals. They are so tiny and usually hard to notice. Need further information but please caution them.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1130-1281	33925487	2021-10-13	
relatedNote-id_1563	ヒトスジシマカ	カ（科）	その他	小さく、気付きにくい節足動物ベクターが人獣共通感染症病原体を有している場合、多くの動物にとって直接危険です。どうか気をつけて研究をしてください。	Aedes albopictus	Culicidae	Others	When arthropod vectors, such as mosquitoes, harbored zoonotic pathogens are directly harmful for most animals. They are so tiny and usually hard to notice. Need further information but please caution them.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1130-1281	33925487	2021-10-13	
relatedNote-id_1564	アカイエカ	カ（科）	その他	小さく、気付きにくい節足動物ベクターが人獣共通感染症病原体を有している場合、多くの動物にとって直接危険です。どうか気をつけて研究をしてください。	Culex pipiens	Culicidae	Others	When arthropod vectors, such as mosquitoes, harbored zoonotic pathogens are directly harmful for most animals. They are so tiny and usually hard to notice. Need further information but please caution them.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1130-1281	33925487	2021-10-13	
relatedNote-id_1565	ハボシカ属の1種	カ（科）	その他	小さく、気付きにくい節足動物ベクターが人獣共通感染症病原体を有している場合、多くの動物にとって直接危険です。どうか気をつけて研究をしてください。	Culiseta longiareolata	Culicidae	Others	When arthropod vectors, such as mosquitoes, harbored zoonotic pathogens are directly harmful for most animals. They are so tiny and usually hard to notice. Need further information but please caution them.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1130-1281	33925487	2021-10-13	
relatedNote-id_1566	人獣共通感染症		その他	節足動物ベクター試料の研究をしないことには対策へのヒントは見つからないが、採取者/研究者の感染予防対策だけでなく、可能な限りの機械化/自動化（採取や輸送にも万全を期す）、採取場の環境保全/汚染防止や、試料の持ち出しによる外部への汚染がないよう細心の注意が必要となる。救おうとして行ったはずの研究が、アウトブレイクのきっかけにならないような技術開発や、遵守項目、世界規模での普及が必要だ。	Zoonoses		Others	Comprehensive screenings of various arthropod vectors such as mosquitoes from different hosts or places are needed and important but there are also many cautions; suitable PPEs for samplers and researchers, automation as possible at sampling (and remember the case of Reston ebolavirus, had sent for first research sample easily but of course, nobody with malice at that time), environmental preservation and preventing of pollution at sampling areas, and foreclose secondary pollution for taking sample out. We have just researched for preventing zoonoses and kept developments of new technologies for avoiding any zoonotic outbreaks, making safe protocols and sharing in the globe and doing strict compliance provided above. Please never ever open Pandora's box and as One Health.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1369-1511	33925487	2021-10-13	
relatedNote-id_1567	カ（科）	カ（科）	その他	節足動物ベクター試料の研究をしないことには対策へのヒントは見つからないが、採取者/研究者の感染予防対策だけでなく、可能な限りの機械化/自動化（採取や輸送にも万全を期す）、採取場の環境保全/汚染防止や、試料の持ち出しによる外部への汚染がないよう細心の注意が必要となる。救おうとして行ったはずの研究が、アウトブレイクのきっかけにならないような技術開発や、遵守項目、世界規模での普及が必要だ。	Culicidae	Culicidae	Others	Comprehensive screenings of various arthropod vectors such as mosquitoes from different hosts or places are needed and important but there are also many cautions; suitable PPEs for samplers and researchers, automation as possible at sampling (and remember the case of Reston ebolavirus, had sent for first research sample easily but of course, nobody with malice at that time), environmental preservation and preventing of pollution at sampling areas, and foreclose secondary pollution for taking sample out. We have just researched for preventing zoonoses and kept developments of new technologies for avoiding any zoonotic outbreaks, making safe protocols and sharing in the globe and doing strict compliance provided above. Please never ever open Pandora's box and as One Health.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1369-1511	33925487	2021-10-13	
relatedNote-id_1568	人獣共通感染症		不足情報	節足動物ベクター試料中のウイルス、細菌、真菌等含有病原体の感染力があるのか、ないのか。何が含まれているのか分からない状態のものは、どのようなセイフティーレベルで取り扱うべきなのか？	Zoonoses		Need further information	Is there any harmful infectivity of zoonotic pathogens like viruses, bacteria, and fungi included in arthropod vectors such as mosquitoes or not? How and with which biosafety level should we handle those samples including unknowns?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1369-1511	33925487	2021-10-13	
relatedNote-id_1569	人獣共通感染症		その他	小さく、気付きにくい節足動物ベクターが人獣共通感染症病原体を有している場合、多くの動物にとって直接危険です。どうか気をつけて研究をしてください。	Zoonoses		Others	When arthropod vectors, such as mosquitoes, harbored zoonotic pathogens are directly harmful for most animals. They are so tiny and usually hard to notice. Need further information but please caution them.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1369-1511	33925487	2021-10-13	
relatedNote-id_1570	カ（科）	カ（科）	その他	小さく、気付きにくい節足動物ベクターが人獣共通感染症病原体を有している場合、多くの動物にとって直接危険です。どうか気をつけて研究をしてください。	Culicidae	Culicidae	Others	When arthropod vectors, such as mosquitoes, harbored zoonotic pathogens are directly harmful for most animals. They are so tiny and usually hard to notice. Need further information but please caution them.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/1369-1511	33925487	2021-10-13	
relatedNote-id_1571	デング熱		不足情報	（特にアフリカにおける）（人獣共通）ウイルス性感染症情報。	Dengue fever		Need further information	Information about zoonotic viral diseases in especially Africa.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/428-711	33925487	2021-10-13	
relatedNote-id_1572	チクングニア熱		不足情報	（特にアフリカにおける）（人獣共通）ウイルス性感染症情報。	Chikungunya fever		Need further information	Information about zoonotic viral diseases in especially Africa.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/428-711	33925487	2021-10-13	
relatedNote-id_1573	ジカウイルス感染症		不足情報	（特にアフリカにおける）（人獣共通）ウイルス性感染症情報。	Zika Virus Infection		Need further information	Information about zoonotic viral diseases in especially Africa.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/428-711	33925487	2021-10-13	
relatedNote-id_1574	デング熱		予防法	ホットスポットをなくし、病原体、宿主、媒介と複雑な（人獣共通）感染症のパンデミックを阻止していくためには、医療努力だけでなく、病気の監視、適切な情報、衛生知識の普及といったワンヘルス、さらには貧困救済、気候変動を含む環境問題への対応、文化や伝統への相互理解も必要不可欠である。	Dengue fever		Prevention	For block of hotspot and prevention of pandemic caused by zoonoses, relates various pathogens, reservoirs and transmitters, need not only medical efforts but surveillance of diseases, information and knowledge as One Health measures, poverty reduction, address global environmental problem including climate change and mutual understanding of culture and traditions.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/428-711	33925487	2021-10-13	
relatedNote-id_1575	チクングニア熱		予防法	ホットスポットをなくし、病原体、宿主、媒介と複雑な（人獣共通）感染症のパンデミックを阻止していくためには、医療努力だけでなく、病気の監視、適切な情報、衛生知識の普及といったワンヘルス、さらには貧困救済、気候変動を含む環境問題への対応、文化や伝統への相互理解も必要不可欠である。	Chikungunya fever		Prevention	For block of hotspot and prevention of pandemic caused by zoonoses, relates various pathogens, reservoirs and transmitters, need not only medical efforts but surveillance of diseases, information and knowledge as One Health measures, poverty reduction, address global environmental problem including climate change and mutual understanding of culture and traditions.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/428-711	33925487	2021-10-13	
relatedNote-id_1576	ジカウイルス感染症		予防法	ホットスポットをなくし、病原体、宿主、媒介と複雑な（人獣共通）感染症のパンデミックを阻止していくためには、医療努力だけでなく、病気の監視、適切な情報、衛生知識の普及といったワンヘルス、さらには貧困救済、気候変動を含む環境問題への対応、文化や伝統への相互理解も必要不可欠である。	Zika Virus Infection		Prevention	For block of hotspot and prevention of pandemic caused by zoonoses, relates various pathogens, reservoirs and transmitters, need not only medical efforts but surveillance of diseases, information and knowledge as One Health measures, poverty reduction, address global environmental problem including climate change and mutual understanding of culture and traditions.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33925487/spans/428-711	33925487	2021-10-13	
relatedNote-id_1577	新型コロナウイルス感染症		症状	発熱、咳、喉の痛み、息切れ。めまい、頭痛、発作、嗅覚の喪失、味覚の喪失。腹部痛、倦怠感、関節痛、胸痛、知覚異常。呼吸困難。中枢神経系疾患。肺炎。アテローム性動脈硬化症、血栓症、下痢、緑内障、皮膚病変（皮膚炎）。臓器の機能不全（特に基礎疾患（高血圧、糖尿病、COPD/気管支ぜんそく、心臓病、冠動脈疾患、慢性腎臓病、肥満）をもつ者）。臓器損傷（肺、心臓、腎臓、睾丸）。脳卒中。	COVID-19		Symptoms	High temperature, fever, cough, sore throat, shortness of breath. Dizziness, headache, seizure, loss of sense of smell, loss of sense of taste. Pain abdomen, fatigue, joints pain, chest pain, altered sensorium. Serious breathing problems. CNS symptoms. Inflammation of the lungs, organ malfunction (patients especially with comorbidities hypertension, diabetes, COPD/bronchial asthma, heart disease, coronary artery disease, chronic kidney disease and obesity). Damages to organs (lung, heart, kidney, and testicle). Stroke.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/110-186	33895780	2021-10-13	
relatedNote-id_1578	アカゲザル	霊長目	その他	新型コロナウイルス感染症に実験上感染。	Rhesus monkeys/rhesus macaques	Primates	Others	Experimental infection with COVID-19.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/369-446	33895780	2021-10-13	
relatedNote-id_1579	新型コロナウイルス感染症		その他	SARS-CoV-2はまず嗅球に達し、そこから中枢神経系の海馬、視床、延髄などへ急速に広がる（アカゲザルでの実験）。	COVID-19		Others	SARS-CoV-2 invades the olfactory bulb, then rapidly spread to the central nervous system, such as hippocampus, thalamus, and medulla oblongata (experimentally in rhesus monkey).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/369-446	33895780	2021-10-13	
relatedNote-id_1580	アカゲザル	霊長目	その他	実験上、SARS-CoV-2はまず嗅球に達し、そこから中枢神経系の海馬、視床、延髄などへ急速に広がる。	Rhesus monkeys/rhesus macaques	Primates	Others	SARS-CoV-2 experimentally invades the olfactory bulb, then rapidly spread to the central nervous system, such as hippocampus, thalamus, and medulla oblongata.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/369-446	33895780	2021-10-13	
relatedNote-id_1581	新型コロナウイルス感染症		その他	SARS-CoV-2はまず嗅球に達し、そこから中枢神経系の海馬、視床、延髄などへ急速に広がる（アカゲザルでの実験）。	COVID-19		Others	SARS-CoV-2 invades the olfactory bulb, then rapidly spread to the central nervous system, such as hippocampus, thalamus, and medulla oblongata (experimentally in rhesus monkey).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/448-586	33895780	2021-10-13	
relatedNote-id_1582	アカゲザル	霊長目	その他	実験上、SARS-CoV-2はまず嗅球に達し、そこから中枢神経系の海馬、視床、延髄などへ急速に広がる。	Rhesus monkeys/rhesus macaques	Primates	Others	SARS-CoV-2 experimentally invades the olfactory bulb, then rapidly spread to the central nervous system, such as hippocampus, thalamus, and medulla oblongata.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/448-586	33895780	2021-10-13	
relatedNote-id_1583	新型コロナウイルス感染症		その他	SARS-CoV-2は、中枢神経系のニューロン、ミクログリア、星状膠細胞（アストロサイト）を標的とすることによって、炎症を誘発するのではないか。	COVID-19		Others	SARS-CoV-2 may target neurons, microglia, and astrocytes in the central nervous system and induces the inflammation.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33895780/spans/588-708	33895780	2021-10-13	
relatedNote-id_1584	新型コロナウイルス感染症		その他	SARS-CoV-2の素材の違いによる不活化は、銅＞ティッシュペーパー＞紙（3時間）＞木（材）＞綿＞紙幣＞段ボール＞（ブタ）皮＞ステンレス鋼＞ガラス＞プラスチック（7日）＞ポリプロピレン（製マスク）の順で早い（表面）。	COVID-19		Others	Inactivated ability to SARS-CoV-2 of materials (on the surface); copper > tissue > paper (3 h) > wood > banknote > cardboard > pig skin > stainless steel >  glass > plastic (7 d) > polypropylene (mask).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/61-161	33277105	2021-10-13	
relatedNote-id_1585	新型コロナウイルス感染症		その他	SARS-CoV-2の素材の違いによる不活化は、銅＞ティッシュペーパー＞紙（3時間）＞木（材）＞綿＞紙幣＞段ボール＞（ブタ）皮＞ステンレス鋼＞ガラス＞プラスチック（7日）＞ポリプロピレン（製マスク）の順で早い（表面）。	COVID-19		Others	Inactivated ability to SARS-CoV-2 of materials (on the surface); copper > tissue > paper (3 h) > wood > banknote > cardboard > pig skin > stainless steel >  glass > plastic (7 d) > polypropylene (mask).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/202-420	33277105	2021-10-13	
relatedNote-id_1586	人獣共通感染症		不足情報	素材の違いによる不活化の早さ。SARS-CoV-2では、銅＞ティッシュペーパー＞紙（3時間）＞木（材）＞綿＞紙幣＞段ボール＞（ブタ）皮＞ステンレス鋼＞ガラス＞プラスチック（7日）＞ポリプロピレン（製マスク）の順で早い（表面）。	Zoonoses		Need further information	Inactivated ability of materials; in case of SARS-CoV-2 (on the surface of them), copper > tissue > paper (3 h) > wood > banknote > cardboard > pig skin > stainless steel >  glass > plastic (7 d) > polypropylene (mask).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/202-420	33277105	2021-10-13	
relatedNote-id_1587	新型コロナウイルス感染症		不足情報	SARS-CoV-2は吸水性多孔質素材上での乾燥によって不活化される可能性があり、防水表面上の微小液滴が長時間持続する素材上では保護される可能性がある。	COVID-19		Need further information	Water absorbent porous materials may inactivate SARS-CoV-2 by dryness, but materials which surfaces are waterproofed, may shelter virus by keeping long-persisting micro-droplets of water.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/422-628	33277105	2021-10-13	
relatedNote-id_1588	人獣共通感染症		不足情報	素材の違いによる不活化の程度。SARS-CoV-2では、吸水性多孔質素材上での乾燥によって不活化される可能性があり、防水表面上の微小液滴が長時間持続する素材上では保護される可能性がある。	Zoonoses		Need further information	Inactivated ability of materials; in case of SARS-CoV-2, water absorbent porous materials may inactivate virus by dryness, but materials which surfaces are waterproofed, may shelter it by keeping long-persisting micro-droplets of water.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33277105/spans/422-628	33277105	2021-10-13	
relatedNote-id_1589	哺乳綱/哺乳類	哺乳綱/哺乳類	その他	哺乳類の新生児は母乳から、栄養素だけでなく、抗体や微生物叢/マイクロバイオームを獲得する。	Mammals	Mammals	Others	From mammalian milk neonates obtain not only nutrients but antibodies, and microbiota.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/98-231	32849405	2021-10-13	
relatedNote-id_1590	人獣共通感染症		不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Zoonoses		Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/98-231	32849405	2021-10-13	
relatedNote-id_1591	コウモリ	翼手目	不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Bats	Chiroptera	Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/98-231	32849405	2021-10-13	
relatedNote-id_1592	詳細未記載	微生物叢/マイクロバイオーム	その他	母乳を通じて、哺乳類の親から新生児へ移行できる。	Details not written	Microbiome	Others	Transmitted from mammalian mother to their neonates via milk.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/98-231	32849405	2021-10-13	
relatedNote-id_1593	人獣共通感染症		不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Zoonoses		Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/82-398	33421678	2021-10-13	
relatedNote-id_1594	人獣共通感染症		不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Zoonoses		Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/400-560	33421678	2021-10-13	
relatedNote-id_1595	人獣共通感染症		不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Zoonoses		Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/562-797	33421678	2021-10-13	
relatedNote-id_1596	人獣共通感染症		不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Zoonoses		Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/1526-1721	33421678	2021-10-13	
relatedNote-id_1597	コウモリ	翼手目	不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Bats	Chiroptera	Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/82-398	33421678	2021-10-13	
relatedNote-id_1598	コウモリ	翼手目	不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Bats	Chiroptera	Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/400-560	33421678	2021-10-13	
relatedNote-id_1599	コウモリ	翼手目	不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Bats	Chiroptera	Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/562-797	33421678	2021-10-13	
relatedNote-id_1600	コウモリ	翼手目	不足情報	さまざまな人獣共通感染症のキャリアや感染源としてあげられるコウモリが、種毎に様々な微生物叢/マイクロバイオームをもち、強力な免疫システムを獲得してこれたのは、母乳による垂直/母子伝播もあるか。	Bats	Chiroptera	Need further information	Bats are reservoirs/carriers of various zoonoses and their robust immune systems may come from species-specific microbiome. One of the vertical transmission routes of specific microbiome is their milk?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/1526-1721	33421678	2021-10-13	
relatedNote-id_1601	哺乳綱/哺乳類	哺乳綱/哺乳類	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Mammals	Mammals	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/98-231	32849405	2021-10-13	
relatedNote-id_1602	哺乳綱/哺乳類	哺乳綱/哺乳類	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Mammals	Mammals	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/82-398	33421678	2021-10-13	
relatedNote-id_1603	哺乳綱/哺乳類	哺乳綱/哺乳類	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Mammals	Mammals	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/400-560	33421678	2021-10-13	
relatedNote-id_1604	哺乳綱/哺乳類	哺乳綱/哺乳類	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Mammals	Mammals	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/562-797	33421678	2021-10-13	
relatedNote-id_1605	哺乳綱/哺乳類	哺乳綱/哺乳類	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Mammals	Mammals	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/1526-1721	33421678	2021-10-13	
relatedNote-id_1606	コウモリ	翼手目	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Bats	Chiroptera	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32849405/spans/98-231	32849405	2021-10-13	
relatedNote-id_1607	コウモリ	翼手目	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Bats	Chiroptera	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/82-398	33421678	2021-10-13	
relatedNote-id_1608	コウモリ	翼手目	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Bats	Chiroptera	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/400-560	33421678	2021-10-13	
relatedNote-id_1609	コウモリ	翼手目	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Bats	Chiroptera	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/562-797	33421678	2021-10-13	
relatedNote-id_1610	コウモリ	翼手目	不足情報	哺乳類の新生児は母乳から、栄養素、抗体、微生物叢/マイクロバイオームを獲得できるのに、なぜ、様々な病原体への強力な免疫システムを獲得してこれたのはコウモリだけなのか。	Bats	Chiroptera	Need further information	Every mammalian neonates obtain nutrients, antibodies, and microbiota via milk why only bats in mammals have robust immune systems for various zoonoses?	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/33421678/spans/1526-1721	33421678	2021-10-13	
